conf,pid,cpu,mem,time
mpeg41200640x480,165,296,2.3
mpeg41200640x480,165,296,2.3
mpeg41200640x480,165,302,2.3
mpeg41200640x480,165,307,2.3
mpeg41200640x480,165,311,2.3
mpeg41200640x480,176,285,2.3
mpeg41200640x480,176,294,2.3
mpeg41200640x480,176,298,2.2
mpeg41200640x480,176,308,2.3
mpeg41200640x480,176,307,2.3
mpeg41200640x480,176,306,2.3
mpeg41200640x480,176,311,2.3
mpeg41200640x480,176,316,2.3
mpeg41200640x480,188,0.0,1.4
mpeg41200640x480,188,352,2.3
mpeg41200640x480,188,329,2.3
mpeg41200640x480,188,326,2.3
mpeg41200640x480,188,328,2.3
mpeg41200640x480,188,319,2.3
mpeg41200640x480,188,319,2.3
mpeg41200640x480,188,322,2.3
mpeg41200640x480,188,325,2.2
mpeg412001280x720,206,0.0,2.5
mpeg412001280x720,206,370,2.6
mpeg412001280x720,206,328,2.7
mpeg412001280x720,206,316,2.7
mpeg412001280x720,206,312,2.7
mpeg412001280x720,206,314,2.7
mpeg412001280x720,206,305,2.7
mpeg412001280x720,206,281,2.7
mpeg412001280x720,206,286,2.7
mpeg412001280x720,206,290,2.7
mpeg412001280x720,206,293,2.7
mpeg412001280x720,222,212,2.6
mpeg412001280x720,222,260,2.7
mpeg412001280x720,222,278,2.7
mpeg412001280x720,222,281,2.6
mpeg412001280x720,222,287,2.7
mpeg412001280x720,222,291,2.7
mpeg412001280x720,222,287,2.7
mpeg412001280x720,222,288,2.7
mpeg412001280x720,222,291,2.7
mpeg412001280x720,222,293,2.7
mpeg412001280x720,222,296,2.8
mpeg412001280x720,233,314,2.6
mpeg412001280x720,233,294,2.6
mpeg412001280x720,233,297,2.7
mpeg412001280x720,233,294,2.7
mpeg412001280x720,233,298,2.7
mpeg412001280x720,233,298,2.7
mpeg412001280x720,233,292,2.7
mpeg412001280x720,233,294,2.7
mpeg412001280x720,233,295,2.8
mpeg412001280x720,233,298,2.8
mpeg412001280x720,233,301,2.8
mpeg412001280x720,244,430,2.7
mpeg412001280x720,244,329,2.7
mpeg412001280x720,244,317,2.7
mpeg412001280x720,244,308,2.6
mpeg412001280x720,244,310,2.7
mpeg412001280x720,244,308,2.7
mpeg412001280x720,244,301,2.7
mpeg412001280x720,244,302,2.8
mpeg412001280x720,244,303,2.8
mpeg412001280x720,244,305,2.8
mpeg412001280x720,244,306,2.7
mpeg412001280x720,256,486,2.6
mpeg412001280x720,256,346,2.6
mpeg412001280x720,256,330,2.7
mpeg412001280x720,256,317,2.7
mpeg412001280x720,256,317,2.7
mpeg412001280x720,256,311,2.7
mpeg412001280x720,256,303,2.7
mpeg412001280x720,256,305,2.8
mpeg412001280x720,256,304,2.7
mpeg412001280x720,256,306,2.7
mpeg412001280x720,256,308,2.8
mpeg412001280x720,269,495,2.7
mpeg412001280x720,269,350,2.7
mpeg412001280x720,269,336,2.7
mpeg412001280x720,269,282,2.7
mpeg412001280x720,269,290,2.7
mpeg412001280x720,269,288,2.7
mpeg412001280x720,269,284,2.7
mpeg412001280x720,269,289,2.8
mpeg412001280x720,269,291,2.8
mpeg412001280x720,269,294,2.8
mpeg412001280x720,269,296,2.8
mpeg412001280x720,280,273,2.6
mpeg412001280x720,280,277,2.6
mpeg412001280x720,280,289,2.7
mpeg412001280x720,280,290,2.7
mpeg412001280x720,280,297,2.7
mpeg412001280x720,280,293,2.7
mpeg412001280x720,280,291,2.7
mpeg412001280x720,280,294,2.8
mpeg412001280x720,280,295,2.8
mpeg412001280x720,280,297,2.8
mpeg412001280x720,291,0.0,1.1
mpeg412001280x720,291,300,2.7
mpeg412001280x720,291,289,2.7
mpeg412001280x720,291,296,2.7
mpeg412001280x720,291,296,2.7
mpeg412001280x720,291,302,2.7
mpeg412001280x720,291,297,2.7
mpeg412001280x720,291,293,2.8
mpeg412001280x720,291,296,2.8
mpeg412001280x720,291,298,2.8
mpeg412001280x720,291,300,2.8
mpeg412001280x720,302,0.0,2.7
mpeg412001280x720,302,336,2.9
mpeg412001280x720,302,310,2.9
mpeg412001280x720,302,306,2.9
mpeg412001280x720,302,304,2.9
mpeg412001280x720,302,306,2.9
mpeg412001280x720,302,299,2.9
mpeg412001280x720,302,296,2.9
mpeg412001280x720,302,298,3.0
mpeg412001280x720,302,300,3.0
mpeg412001280x720,302,302,3.0
mpeg412001280x720,314,0.0,2.5
mpeg412001280x720,314,368,2.7
mpeg412001280x720,314,330,2.7
mpeg412001280x720,314,318,2.7
mpeg412001280x720,314,314,2.7
mpeg412001280x720,314,315,2.7
mpeg412001280x720,314,305,2.7
mpeg412001280x720,314,302,2.7
mpeg412001280x720,314,305,2.7
mpeg412001280x720,314,308,2.7
mpeg412001280x720,314,309,2.7
ffv15121280x720,501,222,5.4
ffv15121280x720,501,249,5.5
ffv15121280x720,501,257,5.5
ffv15121280x720,501,260,5.5
ffv15121280x720,501,265,5.5
ffv15121280x720,501,266,5.5
ffv15121280x720,501,268,5.5
ffv15121280x720,501,269,5.5
ffv15121280x720,501,269,5.5
ffv15121280x720,501,270,5.5
ffv15121280x720,501,253,5.5
ffv15121280x720,501,254,5.5
ffv15121280x720,501,256,5.5
ffv15121280x720,501,256,5.5
ffv15121280x720,501,257,5.5
ffv15121280x720,501,258,5.5
ffv15121280x720,501,259,5.5
ffv15121280x720,501,260,5.5
ffv15121280x720,501,261,5.6
ffv15121280x720,501,262,5.6
ffv15121280x720,501,263,5.6
ffv15121280x720,501,263,5.6
ffv15121280x720,501,264,5.6
ffv15121280x720,501,265,5.6
ffv15121280x720,501,266,5.6
ffv15121280x720,524,371,5.4
ffv15121280x720,524,308,5.5
ffv15121280x720,524,293,5.5
ffv15121280x720,524,286,5.5
ffv15121280x720,524,286,5.5
ffv15121280x720,524,285,5.6
ffv15121280x720,524,283,5.6
ffv15121280x720,524,282,5.5
ffv15121280x720,524,265,5.5
ffv15121280x720,524,267,5.5
ffv15121280x720,524,269,5.5
ffv15121280x720,524,266,5.5
ffv15121280x720,524,266,5.5
ffv15121280x720,524,267,5.5
ffv15121280x720,524,267,5.5
ffv15121280x720,524,265,5.5
ffv15121280x720,524,260,5.5
ffv15121280x720,524,259,5.5
ffv15121280x720,524,260,5.6
ffv15121280x720,524,261,5.6
ffv15121280x720,524,261,5.6
ffv15121280x720,524,262,5.6
ffv15121280x720,524,263,5.6
ffv15121280x720,524,264,5.6
ffv15121280x720,524,265,5.6
ffv15121280x720,547,224,5.4
ffv15121280x720,547,247,5.5
ffv15121280x720,547,255,5.5
ffv15121280x720,547,258,5.5
ffv15121280x720,547,264,5.5
ffv15121280x720,547,267,5.6
ffv15121280x720,547,268,5.6
ffv15121280x720,547,269,5.6
ffv15121280x720,547,270,5.6
ffv15121280x720,547,271,5.6
ffv15121280x720,547,273,5.6
ffv15121280x720,547,273,5.6
ffv15121280x720,547,272,5.6
ffv15121280x720,547,272,5.6
ffv15121280x720,547,270,5.6
ffv15121280x720,547,268,5.6
ffv15121280x720,547,258,5.6
ffv15121280x720,547,260,5.6
ffv15121280x720,547,261,5.6
ffv15121280x720,547,262,5.6
ffv15121280x720,547,263,5.6
ffv15121280x720,547,264,5.6
ffv15121280x720,547,264,5.6
ffv15121280x720,547,265,5.6
ffv15121280x720,547,266,5.6
ffv15121280x720,570,448,5.4
ffv15121280x720,570,336,5.4
ffv15121280x720,570,258,5.4
ffv15121280x720,570,261,5.4
ffv15121280x720,570,266,5.5
ffv15121280x720,570,268,5.5
ffv15121280x720,570,270,5.5
ffv15121280x720,570,270,5.5
ffv15121280x720,570,270,5.5
ffv15121280x720,570,271,5.5
ffv15121280x720,570,273,5.5
ffv15121280x720,570,273,5.5
ffv15121280x720,570,272,5.5
ffv15121280x720,570,272,5.5
ffv15121280x720,570,270,5.5
ffv15121280x720,570,267,5.5
ffv15121280x720,570,263,5.5
ffv15121280x720,570,264,5.5
ffv15121280x720,570,265,5.6
ffv15121280x720,570,266,5.6
ffv15121280x720,570,260,5.6
ffv15121280x720,570,261,5.6
ffv15121280x720,570,262,5.6
ffv15121280x720,570,263,5.6
ffv15121280x720,592,205,5.4
ffv15121280x720,592,231,5.5
ffv15121280x720,592,242,5.5
ffv15121280x720,592,248,5.5
ffv15121280x720,592,255,5.5
ffv15121280x720,592,257,5.5
ffv15121280x720,592,259,5.5
ffv15121280x720,592,262,5.5
ffv15121280x720,592,263,5.5
ffv15121280x720,592,265,5.5
ffv15121280x720,592,267,5.5
ffv15121280x720,592,267,5.5
ffv15121280x720,592,267,5.5
ffv15121280x720,592,268,5.5
ffv15121280x720,592,265,5.5
ffv15121280x720,592,261,5.5
ffv15121280x720,592,251,5.5
ffv15121280x720,592,252,5.5
ffv15121280x720,592,254,5.6
ffv15121280x720,592,255,5.6
ffv15121280x720,592,256,5.6
ffv15121280x720,592,257,5.6
ffv15121280x720,592,258,5.6
ffv15121280x720,592,259,5.6
ffv15121280x720,592,256,5.6
ffv15121280x720,592,250,5.6
ffv15121280x720,616,205,5.4
ffv15121280x720,616,241,5.4
ffv15121280x720,616,250,5.4
ffv15121280x720,616,256,5.4
ffv15121280x720,616,262,5.5
ffv15121280x720,616,264,5.5
ffv15121280x720,616,265,5.5
ffv15121280x720,616,266,5.5
ffv15121280x720,616,266,5.5
ffv15121280x720,616,268,5.5
ffv15121280x720,616,270,5.5
ffv15121280x720,616,270,5.5
ffv15121280x720,616,270,5.5
ffv15121280x720,616,270,5.5
ffv15121280x720,616,270,5.5
ffv15121280x720,616,268,5.5
ffv15121280x720,616,252,5.5
ffv15121280x720,616,254,5.6
ffv15121280x720,616,255,5.6
ffv15121280x720,616,257,5.6
ffv15121280x720,616,258,5.6
ffv15121280x720,616,259,5.6
ffv15121280x720,616,259,5.6
ffv15121280x720,616,260,5.6
ffv15121280x720,638,134,5.3
ffv15121280x720,638,231,5.5
ffv15121280x720,638,247,5.5
ffv15121280x720,638,251,5.5
ffv15121280x720,638,257,5.5
ffv15121280x720,638,262,5.5
ffv15121280x720,638,264,5.5
ffv15121280x720,638,265,5.5
ffv15121280x720,638,266,5.5
ffv15121280x720,638,268,5.5
ffv15121280x720,638,269,5.5
ffv15121280x720,638,270,5.5
ffv15121280x720,638,270,5.5
ffv15121280x720,638,270,5.5
ffv15121280x720,638,271,5.5
ffv15121280x720,638,271,5.5
ffv15121280x720,638,271,5.5
ffv15121280x720,638,261,5.5
ffv15121280x720,638,263,5.6
ffv15121280x720,638,263,5.6
ffv15121280x720,638,264,5.6
ffv15121280x720,638,265,5.6
ffv15121280x720,638,265,5.6
ffv15121280x720,638,266,5.6
ffv15121280x720,638,266,5.6
ffv15121280x720,661,219,5.4
ffv15121280x720,661,256,5.5
ffv15121280x720,661,264,5.5
ffv15121280x720,661,265,5.5
ffv15121280x720,661,269,5.4
ffv15121280x720,661,271,5.5
ffv15121280x720,661,272,5.5
ffv15121280x720,661,272,5.5
ffv15121280x720,661,272,5.5
ffv15121280x720,661,258,5.5
ffv15121280x720,661,260,5.5
ffv15121280x720,661,262,5.5
ffv15121280x720,661,263,5.5
ffv15121280x720,661,263,5.5
ffv15121280x720,661,264,5.5
ffv15121280x720,661,264,5.5
ffv15121280x720,661,270,5.5
ffv15121280x720,661,271,5.6
ffv15121280x720,661,271,5.6
ffv15121280x720,661,271,5.6
ffv15121280x720,661,272,5.6
ffv15121280x720,661,272,5.6
ffv15121280x720,661,272,5.6
ffv15121280x720,661,273,5.6
ffv15121280x720,683,247,5.3
ffv15121280x720,683,266,5.5
ffv15121280x720,683,266,5.5
ffv15121280x720,683,267,5.5
ffv15121280x720,683,270,5.5
ffv15121280x720,683,273,5.5
ffv15121280x720,683,274,5.5
ffv15121280x720,683,256,5.5
ffv15121280x720,683,258,5.5
ffv15121280x720,683,260,5.5
ffv15121280x720,683,262,5.5
ffv15121280x720,683,264,5.5
ffv15121280x720,683,264,5.5
ffv15121280x720,683,264,5.5
ffv15121280x720,683,265,5.5
ffv15121280x720,683,265,5.5
ffv15121280x720,683,256,5.5
ffv15121280x720,683,257,5.5
ffv15121280x720,683,259,5.6
ffv15121280x720,683,260,5.6
ffv15121280x720,683,261,5.6
ffv15121280x720,683,261,5.6
ffv15121280x720,683,262,5.6
ffv15121280x720,683,263,5.6
ffv15121280x720,683,263,5.6
ffv15121280x720,706,368,5.4
ffv15121280x720,706,305,5.5
ffv15121280x720,706,291,5.5
ffv15121280x720,706,284,5.5
ffv15121280x720,706,284,5.5
ffv15121280x720,706,283,5.5
ffv15121280x720,706,282,5.5
ffv15121280x720,706,280,5.5
ffv15121280x720,706,280,5.5
ffv15121280x720,706,280,5.5
ffv15121280x720,706,280,5.5
ffv15121280x720,706,280,5.5
ffv15121280x720,706,279,5.5
ffv15121280x720,706,278,5.5
ffv15121280x720,706,277,5.5
ffv15121280x720,706,277,5.5
ffv15121280x720,706,264,5.5
ffv15121280x720,706,265,5.5
ffv15121280x720,706,266,5.6
ffv15121280x720,706,267,5.6
ffv15121280x720,706,268,5.6
ffv15121280x720,706,268,5.6
ffv15121280x720,706,268,5.6
ffv15121280x720,706,269,5.6
ffv15121280x720,706,270,5.6
ffv112001280x720,903,0.0,1.4
ffv112001280x720,903,301,5.4
ffv112001280x720,903,287,5.5
ffv112001280x720,903,282,5.5
ffv112001280x720,903,279,5.5
ffv112001280x720,903,280,5.5
ffv112001280x720,903,279,5.5
ffv112001280x720,903,278,5.5
ffv112001280x720,903,277,5.5
ffv112001280x720,903,277,5.5
ffv112001280x720,903,259,5.5
ffv112001280x720,903,261,5.5
ffv112001280x720,903,262,5.5
ffv112001280x720,903,263,5.5
ffv112001280x720,903,264,5.5
ffv112001280x720,903,264,5.5
ffv112001280x720,903,265,5.5
ffv112001280x720,903,265,5.5
ffv112001280x720,903,266,5.5
ffv112001280x720,903,267,5.5
ffv112001280x720,903,268,5.5
ffv112001280x720,903,268,5.5
ffv112001280x720,903,269,5.5
ffv112001280x720,903,269,5.5
ffv112001280x720,903,270,5.5
ffv112001280x720,925,0.0,5.2
ffv112001280x720,925,322,5.4
ffv112001280x720,925,299,5.5
ffv112001280x720,925,288,5.5
ffv112001280x720,925,285,5.4
ffv112001280x720,925,285,5.5
ffv112001280x720,925,283,5.5
ffv112001280x720,925,283,5.5
ffv112001280x720,925,282,5.5
ffv112001280x720,925,281,5.5
ffv112001280x720,925,281,5.5
ffv112001280x720,925,281,5.5
ffv112001280x720,925,280,5.5
ffv112001280x720,925,279,5.5
ffv112001280x720,925,278,5.5
ffv112001280x720,925,271,5.5
ffv112001280x720,925,263,5.6
ffv112001280x720,925,256,5.6
ffv112001280x720,925,258,5.6
ffv112001280x720,925,258,5.6
ffv112001280x720,925,260,5.6
ffv112001280x720,925,260,5.6
ffv112001280x720,925,261,5.6
ffv112001280x720,925,262,5.6
ffv112001280x720,925,263,5.6
ffv112001280x720,948,200,5.5
ffv112001280x720,948,230,5.4
ffv112001280x720,948,243,5.4
ffv112001280x720,948,249,5.4
ffv112001280x720,948,255,5.5
ffv112001280x720,948,258,5.5
ffv112001280x720,948,260,5.5
ffv112001280x720,948,262,5.5
ffv112001280x720,948,263,5.5
ffv112001280x720,948,265,5.5
ffv112001280x720,948,267,5.5
ffv112001280x720,948,267,5.5
ffv112001280x720,948,267,5.5
ffv112001280x720,948,268,5.5
ffv112001280x720,948,268,5.5
ffv112001280x720,948,268,5.5
ffv112001280x720,948,269,5.5
ffv112001280x720,948,270,5.6
ffv112001280x720,948,270,5.6
ffv112001280x720,948,271,5.6
ffv112001280x720,948,271,5.6
ffv112001280x720,948,271,5.6
ffv112001280x720,948,272,5.6
ffv112001280x720,970,265,5.4
ffv112001280x720,970,268,5.4
ffv112001280x720,970,268,5.4
ffv112001280x720,970,268,5.4
ffv112001280x720,970,273,5.6
ffv112001280x720,970,273,5.6
ffv112001280x720,970,273,5.6
ffv112001280x720,970,273,5.6
ffv112001280x720,970,273,5.6
ffv112001280x720,970,273,5.6
ffv112001280x720,970,275,5.6
ffv112001280x720,970,275,5.6
ffv112001280x720,970,274,5.6
ffv112001280x720,970,274,5.6
ffv112001280x720,970,274,5.6
ffv112001280x720,970,272,5.6
ffv112001280x720,970,265,5.6
ffv112001280x720,970,266,5.6
ffv112001280x720,970,266,5.6
ffv112001280x720,970,267,5.6
ffv112001280x720,970,268,5.6
ffv112001280x720,970,268,5.6
ffv112001280x720,970,269,5.6
ffv112001280x720,970,263,5.6
ffv112001280x720,970,261,5.6
ffv112001280x720,993,249,5.4
ffv112001280x720,993,261,5.5
ffv112001280x720,993,263,5.5
ffv112001280x720,993,265,5.5
ffv112001280x720,993,270,5.5
ffv112001280x720,993,271,5.5
ffv112001280x720,993,271,5.5
ffv112001280x720,993,272,5.5
ffv112001280x720,993,272,5.5
ffv112001280x720,993,273,5.5
ffv112001280x720,993,273,5.5
ffv112001280x720,993,274,5.5
ffv112001280x720,993,273,5.5
ffv112001280x720,993,272,5.5
ffv112001280x720,993,272,5.5
ffv112001280x720,993,272,5.5
ffv112001280x720,993,270,5.5
ffv112001280x720,993,271,5.5
ffv112001280x720,993,272,5.5
ffv112001280x720,993,272,5.5
ffv112001280x720,993,273,5.5
ffv112001280x720,993,273,5.5
ffv112001280x720,993,273,5.5
ffv112001280x720,993,264,5.5
ffv112001280x720,1015,0.0,4.8
ffv112001280x720,1015,303,5.4
ffv112001280x720,1015,290,5.5
ffv112001280x720,1015,284,5.5
ffv112001280x720,1015,280,5.4
ffv112001280x720,1015,282,5.5
ffv112001280x720,1015,281,5.5
ffv112001280x720,1015,280,5.5
ffv112001280x720,1015,279,5.5
ffv112001280x720,1015,279,5.5
ffv112001280x720,1015,279,5.5
ffv112001280x720,1015,279,5.5
ffv112001280x720,1015,279,5.5
ffv112001280x720,1015,278,5.5
ffv112001280x720,1015,278,5.5
ffv112001280x720,1015,273,5.5
ffv112001280x720,1015,261,5.5
ffv112001280x720,1015,261,5.5
ffv112001280x720,1015,263,5.6
ffv112001280x720,1015,264,5.6
ffv112001280x720,1015,265,5.6
ffv112001280x720,1015,265,5.6
ffv112001280x720,1015,266,5.6
ffv112001280x720,1015,267,5.6
ffv112001280x720,1015,267,5.6
ffv112001280x720,1038,0.0,5.3
ffv112001280x720,1038,378,5.5
ffv112001280x720,1038,326,5.5
ffv112001280x720,1038,306,5.5
ffv112001280x720,1038,299,5.4
ffv112001280x720,1038,296,5.5
ffv112001280x720,1038,270,5.5
ffv112001280x720,1038,271,5.5
ffv112001280x720,1038,271,5.5
ffv112001280x720,1038,272,5.5
ffv112001280x720,1038,272,5.5
ffv112001280x720,1038,279,5.5
ffv112001280x720,1038,278,5.5
ffv112001280x720,1038,277,5.5
ffv112001280x720,1038,277,5.5
ffv112001280x720,1038,275,5.5
ffv112001280x720,1038,263,5.5
ffv112001280x720,1038,264,5.5
ffv112001280x720,1038,265,5.6
ffv112001280x720,1038,266,5.6
ffv112001280x720,1038,267,5.6
ffv112001280x720,1038,267,5.6
ffv112001280x720,1038,268,5.6
ffv112001280x720,1038,268,5.6
ffv112001280x720,1038,269,5.6
ffv112001280x720,1061,324,5.4
ffv112001280x720,1061,291,5.4
ffv112001280x720,1061,285,5.4
ffv112001280x720,1061,281,5.4
ffv112001280x720,1061,282,5.5
ffv112001280x720,1061,281,5.5
ffv112001280x720,1061,280,5.5
ffv112001280x720,1061,279,5.5
ffv112001280x720,1061,263,5.5
ffv112001280x720,1061,264,5.5
ffv112001280x720,1061,266,5.5
ffv112001280x720,1061,267,5.5
ffv112001280x720,1061,267,5.5
ffv112001280x720,1061,267,5.5
ffv112001280x720,1061,267,5.5
ffv112001280x720,1061,257,5.5
ffv112001280x720,1061,257,5.5
ffv112001280x720,1061,259,5.5
ffv112001280x720,1061,260,5.5
ffv112001280x720,1061,261,5.5
ffv112001280x720,1061,262,5.5
ffv112001280x720,1061,263,5.5
ffv112001280x720,1061,264,5.5
ffv112001280x720,1061,264,5.6
ffv112001280x720,1083,0.0,5.2
ffv112001280x720,1083,318,5.4
ffv112001280x720,1083,296,5.5
ffv112001280x720,1083,286,5.5
ffv112001280x720,1083,284,5.5
ffv112001280x720,1083,285,5.5
ffv112001280x720,1083,283,5.5
ffv112001280x720,1083,282,5.5
ffv112001280x720,1083,281,5.5
ffv112001280x720,1083,280,5.5
ffv112001280x720,1083,281,5.5
ffv112001280x720,1083,281,5.5
ffv112001280x720,1083,280,5.5
ffv112001280x720,1083,280,5.5
ffv112001280x720,1083,280,5.5
ffv112001280x720,1083,279,5.5
ffv112001280x720,1083,266,5.5
ffv112001280x720,1083,267,5.5
ffv112001280x720,1083,268,5.6
ffv112001280x720,1083,269,5.6
ffv112001280x720,1083,269,5.6
ffv112001280x720,1083,270,5.6
ffv112001280x720,1083,270,5.6
ffv112001280x720,1083,271,5.6
ffv112001280x720,1083,266,5.6
ffv112001280x720,1106,176,5.3
ffv112001280x720,1106,247,5.5
ffv112001280x720,1106,257,5.5
ffv112001280x720,1106,261,5.5
ffv112001280x720,1106,266,5.5
ffv112001280x720,1106,269,5.5
ffv112001280x720,1106,270,5.5
ffv112001280x720,1106,270,5.5
ffv112001280x720,1106,270,5.5
ffv112001280x720,1106,271,5.5
ffv112001280x720,1106,272,5.5
ffv112001280x720,1106,273,5.5
ffv112001280x720,1106,272,5.5
ffv112001280x720,1106,272,5.5
ffv112001280x720,1106,272,5.5
ffv112001280x720,1106,271,5.5
ffv112001280x720,1106,261,5.5
ffv112001280x720,1106,262,5.5
ffv112001280x720,1106,264,5.6
ffv112001280x720,1106,265,5.6
ffv112001280x720,1106,265,5.6
ffv112001280x720,1106,266,5.6
ffv112001280x720,1106,267,5.6
ffv112001280x720,1106,267,5.6
ffv112001280x720,1106,268,5.6
mpeg4512640x480,3126,274,2.2
mpeg4512640x480,3126,282,2.2
mpeg4512640x480,3126,285,2.3
mpeg4512640x480,3126,289,2.3
mpeg4512640x480,3126,290,2.3
mpeg4512640x480,3126,284,2.3
mpeg4512640x480,3126,282,2.3
mpeg4512640x480,3126,285,2.2
mpeg4512640x480,3126,286,2.3
mpeg4512640x480,3126,287,2.3
mpeg4512640x480,3138,229,2.2
mpeg4512640x480,3138,257,2.3
mpeg4512640x480,3138,271,2.2
mpeg4512640x480,3138,284,2.3
mpeg4512640x480,3138,291,2.3
mpeg4512640x480,3138,292,2.3
mpeg4512640x480,3138,299,2.3
mpeg4512640x480,3138,305,2.3
mpeg4512640x480,3138,309,2.3
mpeg4512640x480,3148,266,2.3
mpeg4512640x480,3148,284,2.3
mpeg4512640x480,3148,294,2.3
mpeg4512640x480,3148,304,2.3
mpeg4512640x480,3148,307,2.3
mpeg4512640x480,3148,304,2.3
mpeg4512640x480,3148,309,2.3
mpeg4512640x480,3148,313,2.3
mpeg4512640x480,3148,317,2.3
mpeg4512640x480,3158,539,2.2
mpeg4512640x480,3158,385,2.2
mpeg4512640x480,3158,359,2.3
mpeg4512640x480,3158,352,2.3
mpeg4512640x480,3158,344,2.3
mpeg4512640x480,3158,335,2.3
mpeg4512640x480,3158,336,2.3
mpeg4512640x480,3158,337,2.3
mpeg4512640x480,3158,338,2.3
mpeg4512640x480,3168,471,2.3
mpeg4512640x480,3168,268,2.3
mpeg4512640x480,3168,286,2.3
mpeg4512640x480,3168,297,2.3
mpeg4512640x480,3168,301,2.3
mpeg4512640x480,3168,300,2.3
mpeg4512640x480,3168,304,2.2
mpeg4512640x480,3168,310,2.3
mpeg4512640x480,3168,315,2.3
mpeg4512640x480,3178,256,2.2
mpeg4512640x480,3178,281,2.3
mpeg4512640x480,3178,294,2.3
mpeg4512640x480,3178,306,2.3
mpeg4512640x480,3178,307,2.3
mpeg4512640x480,3178,306,2.3
mpeg4512640x480,3178,312,2.3
mpeg4512640x480,3178,316,2.3
mpeg4512640x480,3178,319,2.3
mpeg4512640x480,3188,301,2.3
mpeg4512640x480,3188,302,2.3
mpeg4512640x480,3188,308,2.3
mpeg4512640x480,3188,316,2.3
mpeg4512640x480,3188,313,2.3
mpeg4512640x480,3188,311,2.3
mpeg4512640x480,3188,315,2.3
mpeg4512640x480,3188,319,2.3
mpeg4512640x480,3197,0.0,1.1
mpeg4512640x480,3197,337,2.3
mpeg4512640x480,3197,321,2.3
mpeg4512640x480,3197,318,2.3
mpeg4512640x480,3197,324,2.3
mpeg4512640x480,3197,317,2.3
mpeg4512640x480,3197,316,2.3
mpeg4512640x480,3197,320,2.3
mpeg4512640x480,3197,323,2.3
mpeg4512640x480,3207,0.0,2.1
mpeg4512640x480,3207,378,2.2
mpeg4512640x480,3207,347,2.3
mpeg4512640x480,3207,339,2.3
mpeg4512640x480,3207,340,2.3
mpeg4512640x480,3207,328,2.3
mpeg4512640x480,3207,328,2.3
mpeg4512640x480,3207,329,2.3
mpeg4512640x480,3207,331,2.3
mpeg4512640x480,3216,0.0,2.2
mpeg4512640x480,3216,408,2.4
mpeg4512640x480,3216,366,2.4
mpeg4512640x480,3216,348,2.3
mpeg4512640x480,3216,346,2.4
mpeg4512640x480,3216,332,2.4
mpeg4512640x480,3216,333,2.4
mpeg4512640x480,3216,334,2.4
mpeg4512640x480,3216,335,2.4
ffv11200640x480,729,263,3.1
ffv11200640x480,729,210,3.1
ffv11200640x480,729,193,3.1
ffv11200640x480,729,193,3.2
ffv11200640x480,729,190,3.2
ffv11200640x480,729,186,3.2
ffv11200640x480,729,172,3.2
ffv11200640x480,729,175,3.2
ffv11200640x480,729,176,3.2
